Date;Price
01/12/2021;14.120,00
01/11/2021;14.080,00
01/08/2021;13.980,00
01/07/2021;13.890,00
01/06/2021;13.880,00
01/05/2021;13.900,00
01/04/2021;13.885,00
01/01/2021;14.213,70
12/30/2020;14.040,00
12/29/2020;14.110,00
12/28/2020;14.140,00
12/23/2020;14.150,00
12/22/2020;14.145,00
12/21/2020;14.100,00
12/18/2020;14.080,00
12/17/2020;14.085,00
12/16/2020;14.090,00
12/15/2020;14.090,00
12/14/2020;14.070,00
12/11/2020;14.070,00
12/10/2020;14.090,00
12/08/2020;14.080,00
12/07/2020;14.080,00
12/04/2020;14.085,00
12/03/2020;14.100,00
12/02/2020;14.090,00
12/01/2020;14.100,00
11/30/2020;14.090,00
11/27/2020;14.070,00
11/26/2020;14.090,00
11/25/2020;14.130,00
11/24/2020;14.140,00
11/23/2020;14.130,00
11/20/2020;14.150,00
11/19/2020;14.140,00
11/18/2020;14.050,00
11/17/2020;14.030,00
11/16/2020;14.100,00
11/13/2020;14.150,00
11/12/2020;14.140,00
11/11/2020;14.070,00
11/10/2020;14.040,00
11/09/2020;14.050,00
11/06/2020;14.190,00
11/05/2020;14.370,00
11/04/2020;14.540,00
11/03/2020;14.570,00
11/02/2020;14.625,00
10/27/2020;14.620,00
10/26/2020;14.630,00
10/23/2020;14.650,00
10/22/2020;14.640,00
10/21/2020;14.610,00
10/20/2020;14.650,00
10/19/2020;14.670,00
10/16/2020;14.670,00
10/15/2020;14.660,00
10/14/2020;14.680,00
10/13/2020;14.680,00
10/12/2020;14.680,00
10/09/2020;14.675,00
10/08/2020;14.685,00
10/07/2020;14.690,00
10/06/2020;14.710,00
10/05/2020;14.790,00
10/02/2020;14.830,00
10/01/2020;14.820,00
09/30/2020;14.840,00
09/29/2020;14.845,00
09/28/2020;14.850,00
09/25/2020;14.845,00
09/24/2020;14.845,00
09/23/2020;14.780,00
09/22/2020;14.750,00
09/21/2020;14.690,00
09/18/2020;14.730,00
09/17/2020;14.820,00
09/16/2020;14.825,00
09/15/2020;14.835,00
09/14/2020;14.860,00
09/11/2020;14.860,00
09/10/2020;14.820,00
09/09/2020;14.780,00
09/08/2020;14.760,00
09/07/2020;14.730,00
09/04/2020;14.740,00
09/03/2020;14.760,00
09/02/2020;14.740,00
09/01/2020;14.565,00
08/31/2020;14.560,00
08/28/2020;14.615,00
08/27/2020;14.650,00
08/26/2020;14.670,00
08/25/2020;14.640,00
08/24/2020;14.670,00
08/19/2020;14.770,00
08/18/2020;14.830,00
08/14/2020;14.720,00
08/13/2020;14.700,00
08/12/2020;14.685,00
08/11/2020;14.620,00
08/10/2020;14.590,00
08/07/2020;14.580,00
08/06/2020;14.585,00
08/05/2020;14.550,00
08/04/2020;14.620,00
08/03/2020;14.630,00
07/30/2020;14.600,00
07/29/2020;14.535,00
07/28/2020;14.535,00
07/27/2020;14.520,00
07/24/2020;14.610,00
07/23/2020;14.580,00
07/22/2020;14.650,00
07/21/2020;14.738,50
07/20/2020;14.785,00
07/17/2020;14.695,00
07/16/2020;14.625,00
07/15/2020;14.587,50
07/14/2020;14.450,00
07/13/2020;14.425,00
07/10/2020;14.435,00
07/09/2020;14.395,00
07/08/2020;14.410,00
07/07/2020;14.440,00
07/06/2020;14.490,00
07/03/2020;14.510,00
07/02/2020;14.378,50
07/01/2020;14.265,00
06/30/2020;14.255,00
06/29/2020;14.245,00
06/26/2020;14.220,00
06/25/2020;14.175,00
06/24/2020;14.130,00
06/23/2020;14.160,00
06/22/2020;14.185,00
06/19/2020;14.100,00
06/18/2020;14.085,00
06/17/2020;14.082,50
06/16/2020;14.090,00
06/15/2020;14.115,00
06/12/2020;14.125,00
06/11/2020;14.015,00
06/10/2020;13.980,00
06/09/2020;13.890,00
06/08/2020;13.885,00
06/05/2020;13.870,00
06/04/2020;14.095,00
06/03/2020;14.095,00
06/02/2020;14.415,00
05/29/2020;14.610,00
05/28/2020;14.715,00
05/27/2020;14.710,00
05/26/2020;14.755,00
05/20/2020;14.710,00
05/19/2020;14.770,00
05/18/2020;14.850,00
05/15/2020;14.860,00
05/14/2020;14.885,00
05/13/2020;14.865,00
05/12/2020;14.905,00
05/11/2020;14.895,00
05/08/2020;14.920,00
05/06/2020;15.045,00
05/05/2020;15.080,00
05/04/2020;15.100,00
04/30/2020;14.875,00
04/29/2020;15.295,00
04/28/2020;15.422,50
04/27/2020;15.385,00
04/24/2020;15.400,00
04/23/2020;15.400,00
04/22/2020;15.450,00
04/21/2020;15.455,00
04/20/2020;15.412,50
04/17/2020;15.430,00
04/16/2020;15.640,00
04/15/2020;15.565,00
04/14/2020;15.630,00
04/13/2020;15.630,00
04/09/2020;15.820,00
04/08/2020;16.175,00
04/07/2020;16.175,00
04/06/2020;16.412,50
04/03/2020;16.425,00
04/02/2020;16.475,00
04/01/2020;16.450,00
03/31/2020;16.310,00
03/30/2020;16.337,50
03/27/2020;16.140,00
03/26/2020;16.305,00
03/24/2020;16.500,00
03/23/2020;16.575,00
03/20/2020;15.925,00
03/19/2020;15.912,50
03/18/2020;15.217,50
03/17/2020;15.170,00
03/16/2020;14.925,00
03/13/2020;14.770,00
03/12/2020;14.521,50
03/11/2020;14.352,50
03/10/2020;14.346,00
03/09/2020;14.392,50
03/06/2020;14.230,00
03/05/2020;14.170,00
03/04/2020;14.115,00
03/03/2020;14.281,50
03/02/2020;14.265,00
02/28/2020;14.347,50
02/27/2020;14.035,00
02/26/2020;13.932,50
02/25/2020;13.882,50
02/24/2020;13.870,00
02/21/2020;13.765,00
02/20/2020;13.707,50
02/19/2020;13.687,50
02/18/2020;13.665,00
02/17/2020;13.652,50
02/14/2020;13.675,00
02/13/2020;13.680,00
02/12/2020;13.660,00
02/11/2020;13.665,00
02/10/2020;13.695,00
02/07/2020;13.675,00
02/06/2020;13.620,00
02/05/2020;13.675,00
02/04/2020;13.710,00
02/03/2020;13.742,50
01/31/2020;13.655,00
01/30/2020;13.645,00
01/29/2020;13.627,50
01/28/2020;13.637,50
01/27/2020;13.605,00
01/24/2020;13.572,50
01/23/2020;13.630,00
01/22/2020;13.644,50
01/21/2020;13.657,50
01/20/2020;13.632,50
01/17/2020;13.637,50
01/16/2020;13.630,00
01/15/2020;13.665,00
01/14/2020;13.670,00
01/13/2020;13.668,00
01/10/2020;13.762,50
01/09/2020;13.850,00
01/08/2020;13.892,50
01/07/2020;13.875,00
01/06/2020;13.940,00
01/03/2020;13.925,00
01/02/2020;13.889,00
01/01/2020;13.882,50
12/31/2019;13.882,50
12/30/2019;13.924,50
12/27/2019;13.950,00
12/26/2019;13.955,00
12/25/2019;13.967,50
12/24/2019;13.967,50
12/23/2019;13.967,50
12/20/2019;13.977,50
12/19/2019;13.985,00
12/18/2019;13.975,00
12/17/2019;13.990,00
12/16/2019;14.005,00
12/13/2019;13.985,00
12/12/2019;14.025,00
12/11/2019;14.035,00
12/10/2019;14.010,00
12/09/2019;14.015,00
12/06/2019;14.037,50
12/05/2019;14.065,00
12/04/2019;14.105,00
12/03/2019;14.105,00
12/02/2019;14.125,00
11/29/2019;14.105,00
11/28/2019;14.090,00
11/27/2019;14.095,00
11/26/2019;14.085,00
11/25/2019;14.075,00
11/22/2019;14.085,00
11/21/2019;14.087,50
11/20/2019;14.094,50
11/19/2019;14.090,00
11/18/2019;14.076,50
11/15/2019;14.073,00
11/14/2019;14.085,00
11/13/2019;14.081,00
11/12/2019;14.055,00
11/11/2019;14.063,00
11/08/2019;14.014,00
11/07/2019;13.994,50
11/06/2019;14.015,00
11/05/2019;13.967,50
11/04/2019;14.015,00
11/01/2019;14.035,00
10/31/2019;14.037,00
10/30/2019;14.027,00
10/29/2019;14.025,00
10/28/2019;14.025,00
10/25/2019;14.035,00
10/24/2019;14.059,00
10/23/2019;14.029,00
10/22/2019;14.040,00
10/21/2019;14.078,00
10/18/2019;14.144,50
10/17/2019;14.148,00
10/16/2019;14.169,00
10/15/2019;14.165,00
10/14/2019;14.139,00
10/11/2019;14.128,00
10/10/2019;14.151,50
10/09/2019;14.170,00
10/08/2019;14.155,00
10/07/2019;14.162,50
10/04/2019;14.135,00
10/03/2019;14.172,50
10/02/2019;14.195,00
10/01/2019;14.212,50
09/30/2019;14.195,00
09/27/2019;14.165,00
09/26/2019;14.177,50
09/25/2019;14.150,00
09/24/2019;14.112,50
09/23/2019;14.085,00
09/20/2019;14.055,00
09/19/2019;14.060,00
09/18/2019;14.060,00
09/17/2019;14.095,00
09/16/2019;14.040,00
09/13/2019;13.965,00
09/12/2019;13.990,00
09/11/2019;14.060,00
09/10/2019;14.050,00
09/09/2019;14.031,00
09/06/2019;14.095,00
09/05/2019;14.150,00
09/04/2019;14.152,50
09/03/2019;14.225,00
09/02/2019;14.194,00
08/30/2019;14.185,00
08/29/2019;14.237,50
08/28/2019;14.255,00
08/27/2019;14.255,00
08/26/2019;14.240,00
08/23/2019;14.212,50
08/22/2019;14.235,00
08/21/2019;14.240,00
08/20/2019;14.260,00
08/19/2019;14.235,00
08/16/2019;14.235,00
08/15/2019;14.267,50
08/14/2019;14.245,00
08/13/2019;14.317,50
08/12/2019;14.247,50
08/09/2019;14.190,00
08/08/2019;14.208,00
08/07/2019;14.222,50
08/06/2019;14.265,00
08/05/2019;14.255,00
08/02/2019;14.180,00
08/01/2019;14.116,00
07/31/2019;14.017,00
07/30/2019;14.020,00
07/29/2019;14.020,00
07/26/2019;14.004,00
07/25/2019;13.977,50
07/24/2019;13.993,00
07/23/2019;13.984,00
07/22/2019;13.945,00
07/19/2019;13.935,00
07/18/2019;13.960,00
07/17/2019;13.980,00
07/16/2019;13.935,00
07/15/2019;13.919,50
07/12/2019;14.007,00
07/11/2019;14.065,00
07/10/2019;14.130,00
07/09/2019;14.130,00
07/08/2019;14.110,00
07/05/2019;14.082,50
07/04/2019;14.140,00
07/03/2019;14.117,50
07/02/2019;14.137,50
07/01/2019;14.112,50
06/28/2019;14.127,50
06/27/2019;14.140,00
06/26/2019;14.175,00
06/25/2019;14.125,00
06/24/2019;14.140,00
06/21/2019;14.155,00
06/20/2019;14.182,50
06/19/2019;14.269,50
06/18/2019;14.322,50
06/17/2019;14.335,00
06/14/2019;14.325,00
06/13/2019;14.280,00
06/12/2019;14.235,00
06/11/2019;14.237,50
06/10/2019;14.250,00
06/07/2019;14.275,00
06/06/2019;14.275,00
06/05/2019;14.275,00
06/04/2019;14.275,00
06/03/2019;14.275,00
05/31/2019;14.275,00
05/30/2019;14.400,00
05/29/2019;14.400,00
05/28/2019;14.375,00
05/27/2019;14.380,00
05/24/2019;14.392,50
05/23/2019;14.460,00
05/22/2019;14.525,00
05/21/2019;14.480,00
05/20/2019;14.455,00
05/17/2019;14.450,00
05/16/2019;14.450,00
05/15/2019;14.460,00
05/14/2019;14.430,00
05/13/2019;14.415,00
05/10/2019;14.325,00
05/09/2019;14.350,00
05/08/2019;14.295,00
05/07/2019;14.280,00
05/06/2019;14.292,50
05/03/2019;14.255,00
05/02/2019;14.250,00
05/01/2019;14.250,00
04/30/2019;14.250,00
04/29/2019;14.200,00
04/26/2019;14.187,50
04/25/2019;14.185,00
04/24/2019;14.095,00
04/23/2019;14.075,00
04/22/2019;14.075,00
04/19/2019;14.042,50
04/18/2019;14.042,50
04/17/2019;14.085,00
04/16/2019;14.085,00
04/15/2019;14.060,00
04/12/2019;14.092,50
04/11/2019;14.135,00
04/10/2019;14.150,00
04/09/2019;14.133,00
04/08/2019;14.163,00
04/05/2019;14.125,00
04/04/2019;14.180,00
04/03/2019;14.220,00
04/02/2019;14.220,00
04/01/2019;14.225,00
03/29/2019;14.240,00
03/28/2019;14.242,00
03/27/2019;14.195,00
03/26/2019;14.170,00
03/25/2019;14.180,00
03/22/2019;14.165,00
03/21/2019;14.140,00
03/20/2019;14.185,00
03/19/2019;14.230,00
03/18/2019;14.237,50
03/15/2019;14.259,00
03/14/2019;14.267,00
03/13/2019;14.265,00
03/12/2019;14.265,00
03/11/2019;14.290,00
03/08/2019;14.310,00
03/07/2019;14.140,00
03/06/2019;14.140,00
03/05/2019;14.120,00
03/04/2019;14.130,00
03/01/2019;14.115,00
02/28/2019;14.065,00
02/27/2019;14.030,00
02/26/2019;13.991,00
02/25/2019;14.017,50
02/22/2019;14.057,50
02/21/2019;14.063,00
02/20/2019;14.040,00
02/19/2019;14.102,00
02/18/2019;14.106,50
02/15/2019;14.142,50
02/14/2019;14.090,00
02/13/2019;14.057,50
02/12/2019;14.068,50
02/11/2019;14.040,00
02/08/2019;13.965,00
02/07/2019;13.972,50
02/06/2019;13.922,00
02/05/2019;13.955,00
02/04/2019;13.955,00
02/01/2019;13.940,00
01/31/2019;13.972,50
01/30/2019;14.130,00
01/29/2019;14.095,00
01/28/2019;14.070,00
01/25/2019;14.085,00
01/24/2019;14.165,00
01/23/2019;14.180,00
01/22/2019;14.215,00
01/21/2019;14.222,50
01/18/2019;14.175,00
01/17/2019;14.180,00
01/16/2019;14.122,50
01/15/2019;14.092,50
01/14/2019;14.124,00
01/11/2019;14.045,00
01/10/2019;14.055,00
01/09/2019;14.125,00
01/08/2019;14.145,00
01/07/2019;14.090,00
01/04/2019;14.270,00
01/03/2019;14.410,00
01/02/2019;14.450,00
01/01/2019;14.380,00
12/31/2018;14.380,00
12/28/2018;14.560,00
12/27/2018;14.560,00
12/26/2018;14.575,00
12/25/2018;14.555,00
12/24/2018;14.555,00
12/21/2018;14.555,00
12/20/2018;14.470,00
12/19/2018;14.442,50
12/18/2018;14.500,00
12/17/2018;14.575,00
12/14/2018;14.585,00
12/13/2018;14.497,50
12/12/2018;14.597,50
12/11/2018;14.600,00
12/10/2018;14.555,00
12/07/2018;14.470,00
12/06/2018;14.520,00
12/05/2018;14.395,00
12/04/2018;14.290,00
12/03/2018;14.240,00
11/30/2018;14.302,50
11/29/2018;14.382,50
11/28/2018;14.527,50
11/27/2018;14.513,50
11/26/2018;14.475,00
11/23/2018;14.540,00
11/22/2018;14.577,50
11/21/2018;14.605,00
11/20/2018;14.590,00
11/19/2018;14.590,00
11/16/2018;14.611,50
11/15/2018;14.677,50
11/14/2018;14.787,00
11/13/2018;14.810,00
11/12/2018;14.815,00
11/09/2018;14.685,00
11/08/2018;14.540,00
11/07/2018;14.580,00
11/06/2018;14.802,50
11/05/2018;14.976,00
11/02/2018;14.952,50
11/01/2018;15.127,50
10/31/2018;15.202,50
10/30/2018;15.223,00
10/29/2018;15.220,00
10/26/2018;15.216,50
10/25/2018;15.187,50
10/24/2018;15.197,00
10/23/2018;15.190,00
10/22/2018;15.185,00
10/19/2018;15.187,50
10/18/2018;15.193,50
10/17/2018;15.155,00
10/16/2018;15.200,00
10/15/2018;15.210,00
10/12/2018;15.205,00
10/11/2018;15.235,00
10/10/2018;15.203,00
10/09/2018;15.230,00
10/08/2018;15.217,50
10/05/2018;15.180,00
10/04/2018;15.170,00
10/03/2018;15.075,00
10/02/2018;15.045,00
10/01/2018;14.910,00
09/28/2018;14.901,50
09/27/2018;14.917,00
09/26/2018;14.905,00
09/25/2018;14.920,00
09/24/2018;14.867,50
09/21/2018;14.819,00
09/20/2018;14.845,00
09/19/2018;14.875,00
09/18/2018;14.855,00
09/17/2018;14.877,50
09/14/2018;14.805,00
09/13/2018;14.840,00
09/12/2018;14.825,00
09/11/2018;14.857,00
09/10/2018;14.857,00
09/07/2018;14.820,00
09/06/2018;14.890,00
09/05/2018;14.935,00
09/04/2018;14.935,00
09/03/2018;14.815,00
08/31/2018;14.730,00
08/30/2018;14.690,00
08/29/2018;14.655,00
08/28/2018;14.622,00
08/27/2018;14.620,00
08/24/2018;14.642,00
08/23/2018;14.630,00
08/22/2018;14.580,00
08/21/2018;14.580,00
08/20/2018;14.590,00
08/17/2018;14.610,00
08/16/2018;14.610,00
08/15/2018;14.600,00
08/14/2018;14.580,00
08/13/2018;14.595,00
08/10/2018;14.475,00
08/09/2018;14.410,00
08/08/2018;14.435,00
08/07/2018;14.440,00
08/06/2018;14.470,00
08/03/2018;14.492,50
08/02/2018;14.475,00
08/01/2018;14.440,00
07/31/2018;14.420,00
07/30/2018;14.410,00
07/27/2018;14.417,50
07/26/2018;14.460,00
07/25/2018;14.460,00
07/24/2018;14.530,00
07/23/2018;14.490,00
07/20/2018;14.480,00
07/19/2018;14.475,00
07/18/2018;14.405,00
07/17/2018;14.370,00
07/16/2018;14.375,00
07/13/2018;14.380,00
07/12/2018;14.380,00
07/11/2018;14.385,00
07/10/2018;14.360,00
07/09/2018;14.325,00
07/06/2018;14.370,00
07/05/2018;14.385,00
07/04/2018;14.352,00
07/03/2018;14.380,00
07/02/2018;14.380,00
06/29/2018;14.330,00
06/28/2018;14.390,00
06/27/2018;14.178,00
06/26/2018;14.178,00
06/25/2018;14.155,00
06/22/2018;14.080,00
06/21/2018;14.103,00
06/20/2018;13.930,00
06/19/2018;13.930,00
06/18/2018;13.930,00
06/15/2018;13.930,00
06/14/2018;13.930,00
06/13/2018;13.930,00
06/12/2018;13.930,00
06/11/2018;13.930,00
06/08/2018;13.930,00
06/07/2018;13.870,00
06/06/2018;13.852,50
06/05/2018;13.879,00
06/04/2018;13.872,00
06/01/2018;13.895,00
05/31/2018;13.895,00
05/30/2018;13.990,00
05/29/2018;13.990,00
05/28/2018;13.990,00
05/25/2018;14.120,00
05/24/2018;14.135,00
05/23/2018;14.207,00
05/22/2018;14.138,00
05/21/2018;14.185,00
05/18/2018;14.152,50
05/17/2018;14.052,00
05/16/2018;14.093,00
05/15/2018;14.037,00
05/14/2018;13.970,00
05/11/2018;13.950,00
05/10/2018;14.080,00
05/09/2018;14.080,00
05/08/2018;14.050,00
05/07/2018;14.000,00
05/04/2018;13.940,00
05/03/2018;13.937,50
05/02/2018;13.945,00
05/01/2018;13.912,50
04/30/2018;13.912,50
04/27/2018;13.890,00
04/26/2018;13.887,50
04/25/2018;13.920,00
04/24/2018;13.887,50
04/23/2018;13.895,00
04/20/2018;13.877,50
04/19/2018;13.781,00
04/18/2018;13.774,50
04/17/2018;13.766,00
04/16/2018;13.774,50
04/13/2018;13.752,50
04/12/2018;13.769,50
04/11/2018;13.758,50
04/10/2018;13.749,00
04/09/2018;13.764,50
04/06/2018;13.773,50
04/05/2018;13.766,50
04/04/2018;13.766,50
04/03/2018;13.764,50
04/02/2018;13.754,00
03/30/2018;13.765,00
03/29/2018;13.765,00
03/28/2018;13.763,00
03/27/2018;13.742,00
03/26/2018;13.740,00
03/23/2018;13.782,50
03/22/2018;13.752,50
03/21/2018;13.762,50
03/20/2018;13.750,00
03/19/2018;13.764,50
03/16/2018;13.749,00
03/15/2018;13.747,50
03/14/2018;13.736,50
03/13/2018;13.750,50
03/12/2018;13.770,00
03/09/2018;13.781,00
03/08/2018;13.785,00
03/07/2018;13.766,00
03/06/2018;13.775,00
03/05/2018;13.762,50
03/02/2018;13.757,50
03/01/2018;13.747,50
02/28/2018;13.745,00
02/27/2018;13.675,00
02/26/2018;13.660,00
02/23/2018;13.667,50
02/22/2018;13.682,50
02/21/2018;13.618,50
02/20/2018;13.612,50
02/19/2018;13.560,50
02/16/2018;13.558,50
02/15/2018;13.558,50
02/14/2018;13.628,50
02/13/2018;13.657,50
02/12/2018;13.657,50
02/09/2018;13.627,50
02/08/2018;13.605,00
02/07/2018;13.553,00
02/06/2018;13.552,50
02/05/2018;13.525,00
02/02/2018;13.451,50
02/01/2018;13.427,00
01/31/2018;13.388,50
01/30/2018;13.432,50
01/29/2018;13.363,50
01/26/2018;13.307,00
01/25/2018;13.288,50
01/24/2018;13.313,50
01/23/2018;13.325,00
01/22/2018;13.347,50
01/19/2018;13.313,50
01/18/2018;13.346,00
01/17/2018;13.357,50
01/16/2018;13.337,50
01/15/2018;13.334,50
01/12/2018;13.353,50
01/11/2018;13.399,50
01/10/2018;13.436,50
01/09/2018;13.437,50
01/08/2018;13.426,50
01/05/2018;13.415,50
01/04/2018;13.423,50
01/03/2018;13.478,00
01/02/2018;13.517,50
01/01/2018;13.567,50
12/29/2017;13.567,50
12/28/2017;13.562,00
12/27/2017;13.560,50
12/26/2017;13.561,00
12/25/2017;13.561,00
12/22/2017;13.561,00
12/21/2017;13.557,50
12/20/2017;13.577,50
12/19/2017;13.576,50
12/18/2017;13.581,50
12/15/2017;13.578,50
12/14/2017;13.577,50
12/13/2017;13.585,00
12/12/2017;13.568,50
12/11/2017;13.552,50
12/08/2017;13.547,50
12/07/2017;13.553,50
12/06/2017;13.539,00
12/05/2017;13.519,00
12/04/2017;13.526,00
12/01/2017;13.526,00
11/30/2017;13.526,00
11/29/2017;13.502,50
11/28/2017;13.508,50
11/27/2017;13.518,50
11/24/2017;13.502,50
11/23/2017;13.513,00
11/22/2017;13.526,00
11/21/2017;13.533,50
11/20/2017;13.535,00
11/17/2017;13.527,50
11/16/2017;13.542,00
11/15/2017;13.535,00
11/14/2017;13.553,50
11/13/2017;13.551,50
11/10/2017;13.532,50
11/09/2017;13.515,00
11/08/2017;13.517,00
11/07/2017;13.513,50
11/06/2017;13.524,50
11/03/2017;13.497,50
11/02/2017;13.551,00
11/01/2017;13.580,00
10/31/2017;13.562,50
10/30/2017;13.584,00
10/27/2017;13.616,50
10/26/2017;13.581,50
10/25/2017;13.577,50
10/24/2017;13.532,50
10/23/2017;13.542,50
10/20/2017;13.518,50
10/19/2017;13.523,00
10/18/2017;13.516,00
10/17/2017;13.506,50
10/16/2017;13.482,50
10/13/2017;13.499,00
10/12/2017;13.504,50
10/11/2017;13.517,00
10/10/2017;13.513,00
10/09/2017;13.516,50
10/06/2017;13.504,00
10/05/2017;13.457,50
10/04/2017;13.476,50
10/03/2017;13.542,50
10/02/2017;13.537,50
09/29/2017;13.471,50
09/28/2017;13.515,00
09/27/2017;13.440,00
09/26/2017;13.376,50
09/25/2017;13.326,00
09/22/2017;13.312,50
09/21/2017;13.281,50
09/20/2017;13.281,50
09/19/2017;13.278,50
09/18/2017;13.255,00
09/15/2017;13.240,00
09/14/2017;13.249,50
09/13/2017;13.202,50
09/12/2017;13.195,00
09/11/2017;13.162,50
09/08/2017;13.204,00
09/07/2017;13.306,50
09/06/2017;13.337,50
09/05/2017;13.337,50
09/04/2017;13.342,50
09/01/2017;13.343,00
08/31/2017;13.343,00
08/30/2017;13.346,50
08/29/2017;13.339,50
08/28/2017;13.340,00
08/25/2017;13.345,50
08/24/2017;13.346,50
08/23/2017;13.358,50
08/22/2017;13.343,00
08/21/2017;13.350,50
08/18/2017;13.362,00
08/17/2017;13.378,50
08/16/2017;13.378,50
08/15/2017;13.361,00
08/14/2017;13.349,00
08/11/2017;13.357,50
08/10/2017;13.334,00
08/09/2017;13.332,50
08/08/2017;13.313,00
08/07/2017;13.321,00
08/04/2017;13.316,00
08/03/2017;13.325,50
08/02/2017;13.324,00
08/01/2017;13.324,00
07/31/2017;13.325,00
07/28/2017;13.326,50
07/27/2017;13.318,00
07/26/2017;13.336,00
07/25/2017;13.326,00
07/24/2017;13.310,00
07/21/2017;13.312,50
07/20/2017;13.334,50
07/19/2017;13.318,00
07/18/2017;13.309,00
07/17/2017;13.327,50
07/14/2017;13.338,50
07/13/2017;13.347,50
07/12/2017;13.369,50
07/11/2017;13.391,00
07/10/2017;13.399,00
07/07/2017;13.403,00
07/06/2017;13.388,00
07/05/2017;13.364,00
07/04/2017;13.363,50
07/03/2017;13.367,50
06/30/2017;13.327,50
06/29/2017;13.327,50
06/28/2017;13.327,50
06/27/2017;13.327,50
06/26/2017;13.327,50
06/23/2017;13.327,50
06/22/2017;13.327,50
06/21/2017;13.318,50
06/20/2017;13.288,50
06/19/2017;13.289,00
06/16/2017;13.297,50
06/15/2017;13.286,00
06/14/2017;13.282,50
06/13/2017;13.291,50
06/12/2017;13.298,00
06/09/2017;13.291,50
06/08/2017;13.298,00
06/07/2017;13.304,00
06/06/2017;13.298,00
06/05/2017;13.286,00
06/02/2017;13.304,00
06/01/2017;13.322,50
05/31/2017;13.322,50
05/30/2017;13.323,50
05/29/2017;13.321,50
05/26/2017;13.294,50
05/25/2017;13.308,50
05/24/2017;13.308,50
05/23/2017;13.302,50
05/22/2017;13.302,50
05/19/2017;13.335,00
05/18/2017;13.355,50
05/17/2017;13.323,50
05/16/2017;13.300,50
05/15/2017;13.304,00
05/12/2017;13.329,50
05/11/2017;13.357,50
05/10/2017;13.357,50
05/09/2017;13.350,00
05/08/2017;13.309,50
05/05/2017;13.330,00
05/04/2017;13.327,50
05/03/2017;13.305,50
05/02/2017;13.311,50
05/01/2017;13.329,00
04/28/2017;13.329,00
04/27/2017;13.314,00
04/26/2017;13.285,00
04/25/2017;13.277,50
04/24/2017;13.320,00
04/21/2017;13.320,00
04/20/2017;13.323,50
04/19/2017;13.296,50
04/18/2017;13.296,50
04/17/2017;13.285,50
04/14/2017;13.256,50
04/13/2017;13.256,50
04/12/2017;13.275,00
04/11/2017;13.281,50
04/10/2017;13.286,50
04/07/2017;13.317,50
04/06/2017;13.335,50
04/05/2017;13.321,00
04/04/2017;13.328,00
04/03/2017;13.322,50
03/31/2017;13.325,50
03/30/2017;13.316,00
03/29/2017;13.313,50
03/28/2017;13.310,50
03/27/2017;13.310,50
03/24/2017;13.326,50
03/23/2017;13.324,50
03/22/2017;13.329,00
03/21/2017;13.319,00
03/20/2017;13.313,50
03/17/2017;13.345,00
03/16/2017;13.348,50
03/15/2017;13.365,00
03/14/2017;13.371,50
03/13/2017;13.356,00
03/10/2017;13.379,00
03/09/2017;13.386,50
03/08/2017;13.350,00
03/07/2017;13.347,00
03/06/2017;13.350,00
03/03/2017;13.382,50
03/02/2017;13.358,50
03/01/2017;13.362,00
02/28/2017;13.336,00
02/27/2017;13.342,50
02/24/2017;13.330,50
02/23/2017;13.351,00
02/22/2017;13.367,00
02/21/2017;13.372,50
02/20/2017;13.354,00
02/17/2017;13.332,50
02/16/2017;13.320,00
02/15/2017;13.330,50
02/14/2017;13.330,50
02/13/2017;13.326,50
02/10/2017;13.315,50
02/09/2017;13.302,50
02/08/2017;13.325,00
02/07/2017;13.328,50
02/06/2017;13.322,50
02/03/2017;13.345,00
02/02/2017;13.352,50
02/01/2017;13.372,50
01/31/2017;13.352,00
01/30/2017;13.345,00
01/27/2017;13.358,50
01/26/2017;13.336,00
01/25/2017;13.360,50
01/24/2017;13.331,00
01/23/2017;13.360,00
01/20/2017;13.410,00
01/19/2017;13.373,00
01/18/2017;13.342,50
01/17/2017;13.351,50
01/16/2017;13.366,50
01/13/2017;13.331,50
01/12/2017;13.290,00
01/11/2017;13.329,00
01/10/2017;13.315,00
01/09/2017;13.365,00
01/06/2017;13.365,00
01/05/2017;13.375,00
01/04/2017;13.440,00
01/03/2017;13.479,50
01/02/2017;13.472,50
12/30/2016;13.472,50
12/29/2016;13.462,50
12/28/2016;13.442,50
12/27/2016;13.447,50
12/26/2016;13.450,00
12/23/2016;13.450,00
12/22/2016;13.452,50
12/21/2016;13.469,00
12/20/2016;13.427,50
12/19/2016;13.384,00
12/16/2016;13.390,00
12/15/2016;13.397,50
12/14/2016;13.296,00
12/13/2016;13.307,50
12/12/2016;13.327,50
12/09/2016;13.327,50
12/08/2016;13.286,50
12/07/2016;13.325,00
12/06/2016;13.382,50
12/05/2016;13.432,50
12/02/2016;13.525,00
12/01/2016;13.545,00
11/30/2016;13.552,50
11/29/2016;13.572,50
11/28/2016;13.530,00
11/25/2016;13.517,50
11/24/2016;13.557,50
11/23/2016;13.482,50
11/22/2016;13.442,50
11/21/2016;13.425,00
11/18/2016;13.427,50
11/17/2016;13.372,50
11/16/2016;13.377,50
11/15/2016;13.362,50
